bad,reason,job,loan,mortdue,value,yoj,derog,delinq,clage,ninq,clno,debtinc
0,HomeImp,Other,18300,12169,93564,13,0,1,274.48,0,23,30.269
0,DebtCon,ProfEx,18300,89455,124840,13,.254569687738005,.449442379182156,148.76,1.18605504587156,24,29.962
0,DebtCon,Office,18300,67550,95440,3,0,0,154.15,0,25,22.855
0,HomeImp,ProfEx,18400,68655,94322,8,0,0,76.79,0,15,32.741
0,DebtCon,ProfEx,18400,89101,118748,7,0,0,153.85,2,21,21.763
0,DebtCon,Other,18400,65519,89276,0,1,2,123.1,2,26,36.354
1,HomeImp,Other,18400,88352,110216,1,0,0,376.72,3,31,47.831
0,DebtCon,Office,18400,94280,122172,23,0,0,280.05,2,16,33.364
0,HomeImp,ProfEx,18400,63569,95729,23,0,0,237.28,0,23,38.415
0,DebtCon,Office,18400,61049,96397,2,0,0,80.16,0,23,35.426
0,DebtCon,Office,18400,99902,125249,26,0,0,294.42,2,16,33.489
1,DebtCon,Other,18400,72718,98065,8,0,0,119.06,0,19,35.364
1,DebtCon,Other,18400,116228,148722,1,0,0,159.17,2,25,38.08
0,DebtCon,ProfEx,18400,110580,137926,6,0,0,93.43,0,13,29.117
0,DebtCon,ProfEx,18400,94952,129177,12,.254569687738005,.449442379182156,140.48,1.18605504587156,24,29.968
0,DebtCon,ProfEx,18400,83548,111626,9,0,0,163.85,3,17,37.078
0,DebtCon,Office,18400,16756,66340,8.9222681359045,0,0,239.84,0,21,38.663
0,HomeImp,Other,18400,40673,60418,27,0,0,247.65,0,13,24.98
0,DebtCon, ,18400,41730,59750,6,1,0,109.96,1,10,27.912
0,DebtCon,ProfEx,18400,48970,69559,20,0,0,178.02,0,23,39.708
0,DebtCon,ProfEx,18400,75491,101745,0,0,0,279.37,1,20,38.75
1,DebtCon,Other,18400,43188,68876,8.9222681359045,0,0,199,6,25,41.006
0,DebtCon,Other,18400,62300,95869,2,0,0,172.76,1,31,35.189
0,HomeImp,ProfEx,18500,57174,91772,4,0,0,129.66,0,13,28.904
0,DebtCon,ProfEx,18500,46555,69186,19,0,0,187.23,0,22,38.188
0, ,Other,18500,73760.817199559,94125,8.9222681359045,1,0,178.65,0,11,30.931
0,DebtCon,ProfEx,18500,26389,85552,7,0,0,152.04,1,21,27.356
0,HomeImp,Other,18500,14517,95150,11,0,0,272.03,0,22,27.479
0,DebtCon,ProfEx,18500,102472,115719,0,0,0,120.09,0,30,34.243
0,DebtCon,Sales,18500,10934,66367,1,0,0,326.57,0,5,38.152
0,DebtCon,Office,18500,14111,71628,8.9222681359045,0,0,246.99,0,22,39.612
0,DebtCon,Office,18500,65165,90805,2,0,0,160.73,0,25,25.372
0,DebtCon,ProfEx,18500,81938,106187,2,0,0,282.9,1,21,40.039
0, ,Office,18500,23618,37539,1,0,0,199.72,0,15,36.983
0,HomeImp,ProfEx,18500,67686,95949,9,0,0,78.95,0,16,31.808
0,DebtCon,Office,18500,42683,68000,3,0,0,229.3,0,12,33.7799181760068
0,DebtCon,Other,18500,67290,95750,8.9222681359045,2,1,237.1,2,14,33.7799181760068
0,DebtCon,Mgr,18500,71000,95000,6,0,0,71,7,24,33.7799181760068
0,DebtCon,ProfEx,18500,49367,71485,10,0,0,175.39,1,42,37.772
0,DebtCon,Office,18500,99474,127470,22,0,0,287,3,16,30.996
0,HomeImp,Other,18500,38145,59415,25,0,0,241.9,0,14,23.871
0,DebtCon,ProfEx,18500,90150,122767,12,.254569687738005,.449442379182156,135.57,1.18605504587156,25,33.464
0,DebtCon,Other,18600,72860,90347,0,1,1,104.04,2,26,36.026
1,HomeImp,Mgr,18600,73473,105848,9,0,4,186.71,1,14,27.646
0,DebtCon,ProfEx,18600,84874,115759,9,0,0,146.07,3,18,39.834
0,DebtCon,Other,18600,47199,70134,8,0,0,86.56,3,15,43.508
1,HomeImp,Other,18600,23850,61808,12,0,0,46.95,0,8,40.853
0,DebtCon,Other,18600,60709,89683,1,0,0,316.31,2,16,43.757
0,DebtCon, ,18600,58992,86816,4,0,0,103.5,0,16,40.957
0,DebtCon,Mgr,18600,96993,134785,14,0,0,173.9,2,25,33.363
0,HomeImp,Other,18600,23792,79716,8.9222681359045,0,0,238.79,0,50,42.127
0,DebtCon,Office,18600,14167,71194,8.9222681359045,0,0,264.02,0,21,40.247
0,DebtCon,Office,18600,98200,123662,0,.254569687738005,3,241.64,0,29,41.051
0,HomeImp,ProfEx,18600,100144,153751,4,0,0,93.66,0,16,34.893
0, ,Office,18600,20915,40098,2,0,0,213.45,0,16,40.25
0,HomeImp,Other,18600,38674,63641,23,0,0,245.05,0,13,25.181
0,DebtCon,ProfEx,18600,50167,96312,5,0,0,128.34,1,21,36.377
0,DebtCon,Other,18600,39783,59196,17,0,0,279.81,0,21,29.775
0,DebtCon,Other,18600,119741,212530,4,1,0,202.29,0,17,27.074
0,HomeImp,Office,18600,48711,69611,2,0,0,130.25,0,17,33.691
1,DebtCon,Mgr,18600,64248,82690,0,1,0,89.19,0,23,53.848
0,DebtCon,ProfEx,18600,49385,70220,6,0,0,229.47,2,32,30.731
0,DebtCon,Other,18600,57300,8000,6,.254569687738005,.449442379182156,68,1,17,33.7799181760068
0,DebtCon,Mgr,18600,132785,155644,8.9222681359045,0,0,225.73,0,20,37.329
0,DebtCon,Office,18600,43438,69441,1,0,0,229.27,0,11,35.8
0, ,Other,18600,73760.817199559,95085,8.9222681359045,0,0,175.79,1,10,32.251
0,DebtCon,ProfEx,18600,73760.817199559,20700,6,0,0,104.53,1,19,33.7799181760068
0,DebtCon,ProfEx,18600,80970,101244,0,0,0,272.88,2,20,39.809
0,HomeImp,Mgr,18600,15243,172611,25,0,0,73.44,2,21,29.096
1,DebtCon,ProfEx,18600,51936,75278,3,0,0,199.8,0,21,36.996
0,DebtCon,Office,18600,96476,119780,0,.254569687738005,2,264.15,0,29,40.806
0,HomeImp,Other,18700,37883,64763,25,0,0,237,0,13,23.621
0,DebtCon,Office,18700,58498,90135,30,0,0,199.11,0,21,33.182
0,DebtCon,Other,18700,65458,84639,0,1,2,97.15,2,25,33.691
1,DebtCon,Other,18700,39441,71345,11,0,4,132.84,0,13,27.692
0,DebtCon,Office,18700,69954,104510,10,0,0,211.24,2,13,33.55
0,DebtCon,Sales,18700,11886,63762,0,0,0,315.26,0,5,39.676
0,HomeImp,Office,18700,47903,63933,3,0,0,120.42,1,17,32.978
0,DebtCon,Mgr,18700,136790,178135,12,0,0,246.95,0,21,30.119
0, ,Other,18700,99003,162566,8.9222681359045,1,.449442379182156,252.26,1.18605504587156,23,39.209
0, ,ProfEx,18700,63990,94035,9,0,0,179.766275654635,0,14,25.783
0,DebtCon,ProfEx,18700,110292,132953,7,0,0,105.42,0,14,30.553
0,DebtCon,Other,18700,50354,79011,1,.254569687738005,1,290.83,1,10,35.139
0,DebtCon,Other,18700,68196,89641,0,2,1,112.98,1,26,34.415
0,DebtCon,ProfEx,18700,93210,109980,7,0,0,145.49,2,20,22.496
1,DebtCon,Other,18700,70562,91223,27,0,2,112.71,4,35,64.272
0,HomeImp,ProfEx,18700,66197,83151,12,0,2,157.95,0,14,29.349
0,DebtCon,Office,18700,66891,94454,0,0,0,160.71,3,20,32.784
1,DebtCon,Mgr,18700,66003,82410,0,1,0,85.77,1,23,51.517
0,DebtCon,Other,18700,45365,71853,7,0,0,98.46,3,15,41.389
0,DebtCon,Office,18700,59929,89526,0,0,0,64.45,0,22,35.087
0,DebtCon,Other,18700,87958,114696,20,0,0,301.91,0,17,24.415
0,DebtCon, ,18700,118208,130216,14,0,0,190.96,0,17,40.748
0,HomeImp,Other,18700,39821,60672,26,0,0,243.87,0,14,23.359
0,DebtCon,Other,18800,110098,120662,0,0,0,122.17,1,21,39.322
0,HomeImp,ProfEx,18800,77025,103322,8,0,0,87.13,0,15,33.406
0,HomeImp,ProfEx,18800,70102,99841,10,0,0,68.17,0,16,32.854
1,HomeImp,ProfEx,18800,67666,167619,14,0,0,135.95,1,11,47.591
0,DebtCon,ProfEx,18800,166737,199303,9,0,0,270.88,1,38,25.532
1,DebtCon,Office,18800,73396,137076,18,0,1,163.59,4,20,40.375
0,DebtCon,Mgr,18800,96272,163250,2,0,0,204.49,1,19,37.868
0,HomeImp,Mgr,18800,98582,122597,1,0,0,307.52,1,20,39.394
0,DebtCon,Sales,18800,7739,65181,0,0,0,315.23,0,6,37.984
0,DebtCon,Other,18800,66562,90325,0,1,1,112.9,2,25,33.162
1,DebtCon,Other,18800,63836,87000,8,2,1,110.57,2,33,33.7799181760068
0, ,Other,18800,102120,165302,8.9222681359045,0,.449442379182156,274.11,1.18605504587156,24,40.105
0,DebtCon,Office,18800,91731,125902,24,0,0,276.73,2,16,32.294
0,HomeImp,ProfEx,18800,22782,60590,8,0,0,198.88,0,13,30.33
0,DebtCon,ProfEx,18800,88828,116683,6,0,0,141.84,1,20,21.679
0,HomeImp,ProfEx,18900,127269,203737,14,0,0,206.2,0,21,36.273
0,DebtCon,Office,18900,73760.817199559,49442,2,0,0,76.57,1,9,38.876
0,DebtCon,Other,18900,87081,115165,13,0,0,120.46,1,8,34.4
0,HomeImp,ProfEx,18900,83474,104133,4,0,0,109.99,1,24,38.864
0,DebtCon,Other,18900,34583,59247,15,0,0,89.34,0,17,39.99
0,DebtCon,Other,18900,91784,117626,21,0,0,280.12,0,16,25.673
0,DebtCon,ProfEx,18900,87657,117577,9,0,0,142.47,2,19,39.966
0,DebtCon,Other,18900,154563,198790,7,0,0,179.766275654635,1,15,29.473
1,DebtCon,Office,18900,51075,78045,2,1,5,74.09,1,15,42.198
0,DebtCon,Office,18900,39727,68477,11,0,2,134.28,0,22,40.421
1,DebtCon,Office,18900,17800,40798,6,2,0,167.47,2,16,33.7799181760068
0,HomeImp,Mgr,18900,68315,98175,14,0,0,161.33,0,28,33.7799181760068
0,DebtCon,Mgr,18900,127559,154545,8.9222681359045,0,0,216.67,0,18,36.916
0,DebtCon,ProfEx,18900,55238,112776,16,0,0,251.55,0,19,25.769
0,DebtCon,Other,18900,123206,205608,4,0,0,201.3,0,17,27.528
1,DebtCon, ,18900,73760.817199559,75252,8.9222681359045,.254569687738005,.449442379182156,179.766275654635,1.18605504587156,21.2960962007668,42.92
0,DebtCon,Mgr,18900,100416,161147,1,0,0,216.1,1,18,38.46
0,DebtCon,ProfEx,18900,44605,65489,15,0,0,189.01,0,23,38.571
0,DebtCon,Other,18900,69325,102438,8.9222681359045,2,1,222.65,2,13,43.524
1,DebtCon,ProfEx,18900,61429,84990,8,3,1,166.18,2,64,40.437
0,HomeImp,Mgr,18900,101289,127485,0,0,0,319.25,0,19,42.723
0,DebtCon,ProfEx,18900,52640,113391,16,0,0,257.52,0,19,27.792
0,DebtCon,Other,18900,103130,120119,7,0,0,292.75,1,19,30.682
0,DebtCon,Other,18900,64290,87837,2,0,0,309.01,3,15,42.168
0,DebtCon,Mgr,18900,82537,117610,16,0,0,233.85,5,30,39.065
0,DebtCon,ProfEx,19000,52157,157459,19,0,0,248.72,0,28,21.92
0,DebtCon,Office,19000,62356,92299,0,0,0,60.29,0,23,34.817
0,DebtCon,Other,19000,7524,28639,8.9222681359045,0,0,60.33,1,18,42.358
0,DebtCon,Other,19000,43479,78631,1,.254569687738005,1,301.4,1,10,38.253
0,DebtCon,ProfEx,19000,172108,195892,10,0,0,276.76,0,38,24.476
0,DebtCon,Office,19000,130291,168187,3,0,0,140.69,0,20,24.788
0,DebtCon,ProfEx,19000,167104,200184,9,0,0,256.65,0,38,23.669
0,HomeImp,Self,19000,22236,169461,7,0,0,296.08,0,27,27.64
0,HomeImp,ProfEx,19000,75673,100335,8,0,0,93.16,0,16,33.518
0,DebtCon,ProfEx,19000,107199,132723,7,0,0,91.37,0,13,31.443
0,DebtCon,Office,19000,57429,86250,5,.254569687738005,.449442379182156,175.5,1.18605504587156,16,33.7799181760068
0,DebtCon,Other,19000,47400,80000,12,0,0,95.37,1,10,33.7799181760068
0, , ,19000,43074,75700,8.9222681359045,.254569687738005,.449442379182156,179.766275654635,1.18605504587156,21.2960962007668,33.7799181760068
0,DebtCon,Office,19000,122000,158000,2,.254569687738005,1,374.03,1.18605504587156,52,33.7799181760068
0,DebtCon,ProfEx,19000,145800,190300,13,.254569687738005,.449442379182156,109.67,1,24,33.7799181760068
1,DebtCon,Mgr,19000,42000,64000,9,0,0,30.47,3,8,33.7799181760068
1,DebtCon,ProfEx,19000,64758,119780,19,0,4,349,0,20,33.7799181760068
1,DebtCon,ProfEx,19000,46300,72000,5,1,1,215.03,6,24,33.7799181760068
1,DebtCon,Other,19000,171106,200000,9.8,3,0,153.17,0,26,33.7799181760068
1,DebtCon,Office,19000,93050,118000,1,0,0,40.57,0,10,33.7799181760068
0, ,Other,19000,104176,165086,8.9222681359045,0,.449442379182156,254.74,1.18605504587156,24,39.613
1,HomeImp,Self,19000,105200,130000,5,1,0,237.43,1,27,33.7799181760068
0,DebtCon,Office,19000,165988,217000,13,0,0,214.03,1,32,33.7799181760068
1,DebtCon,Mgr,19000,100670,122581,10,0,.449442379182156,81.25,0,27,41.864
1,HomeImp,Mgr,19000,24658,47027,19,0,0,159.11,4,31,53.548
1,HomeImp,Other,19000,15100,23200,3.2,1,1,64.9,3,21,33.7799181760068
0,DebtCon,Office,19000,105729,172555,6,0,0,216.44,4,23,41.047
0,DebtCon,Other,19000,42488,65636,7,0,0,90.68,3,14,42.227
0,DebtCon,Other,19100,51994,66467,7,0,0,100.18,3,15,41.155
0,DebtCon,Other,19100,31442,57151,16,0,0,100.03,1,17,39.907
0,DebtCon,Office,19100,105111,176829,6,0,0,211.4,4,24,41.413
0,DebtCon,Other,19100,46406,64413,16,0,0,285.73,0,22,30.775
0,HomeImp,ProfEx,19100,129111,197592,12,0,0,207.16,0,21,36.142
0,DebtCon,ProfEx,19100,48730,115967,15,0,0,264.92,0,19,25.408
0,DebtCon,Other,19100,58453,76731,15,1,0,203.14,1,21,36.229
0,HomeImp,ProfEx,19100,22094,61820,5,0,0,201.14,0,13,28.889
0,DebtCon,Other,19100,73217,93033,1,2,1,113.69,2,26,36.384
0,DebtCon,Office,19200,68902,98737,1,0,0,166.82,4,19,33.035
0,DebtCon,Other,19200,54483,81690,16,0,0,198.7,0,21,37.749
1,DebtCon,Mgr,19200,62334,91300,8,0,1,92.33,4,13,33.7799181760068
0,DebtCon,Office,19200,73339,95426,1,0,0,169.98,4,19,33.299
0, ,Other,19200,101641,160839,8.9222681359045,1,.449442379182156,260.83,1.18605504587156,23,37.124
0,HomeImp,ProfEx,19200,83591,109772,4,0,0,101.5,1,25,37.077
0,DebtCon,ProfEx,19200,96401,115545,7,0,0,128.71,1,20,22.187
0,DebtCon,ProfEx,19200,153722,199812,13,.254569687738005,.449442379182156,121.94,0,24,29.803
0,DebtCon,Other,19200,65206,13933,7,.254569687738005,.449442379182156,57.59,0,16,42.502
0,DebtCon,Other,19200,62215,76573,18,0,0,199.88,1,21,36.024
0,HomeImp,Other,19200,32417,97000,6,0,0,130.87,0,15,33.7799181760068
0,DebtCon,Office,19200,57728,96552,0,0,0,80.6,0,23,37.508
0,DebtCon,Other,19200,24430,128837,9,0,0,355.8,1,10,41.148
0,DebtCon,ProfEx,19200,31307,60202,18,0,0,170.58,1,20,35.601
1,DebtCon,Office,19300,109000,135000,3,0,0,98.43,13,14,33.7799181760068
0,DebtCon,Mgr,19300,83141,112096,15,0,0,255.79,5,31,35.514
0,DebtCon,Mgr,19300,84425,119351,15,0,0,238.67,4,31,38.298
0,DebtCon,Mgr,19300,50554,76140,9,2,0,78.28,3,27,36.027
0,DebtCon,Other,19300,53710,78082,5,.254569687738005,.449442379182156,114.14,0,7,36.991
0,DebtCon,ProfEx,19300,148542,195791,12,.254569687738005,.449442379182156,110.33,0,23,30.537
0,DebtCon,Other,19300,73668,89061,0,2,1,113.45,2,25,33.499
0,DebtCon,ProfEx,19300,31950,53814,17,0,0,178.46,1,20,37.135
1,DebtCon,Office,19300,27747,43740,7,1,0,167.66,1,16,35.086
0,HomeImp,Mgr,19300,76807,103026,13,0,0,169.25,0,27,34.876
0,HomeImp,Mgr,19300,99714,126965,0,0,1,301.75,1,20,43.291
1,HomeImp,Self,19300,152000,182000,1,.254569687738005,.449442379182156,179.766275654635,1.18605504587156,21.2960962007668,33.7799181760068
0,HomeImp,Other,19300,39926,101208,4,0,0,140.05,0,14,31.546
0,HomeImp,Other,19300,33970,102792,6,0,0,145.02,0,14,31.874
0,HomeImp,Mgr,19300,98769,121140,0,0,1,313.92,0,20,43.086
0,DebtCon,ProfEx,19300,146465,192854,13,.254569687738005,.449442379182156,110.65,1,23,29.976
0,DebtCon,ProfEx,19300,91004,116827,6,0,0,163.28,1,20,20.206
0,DebtCon,Other,19300,51580,83518,13,0,0,89.53,0,9,7.148
1,DebtCon,Other,19300,96454,157809,3,0,0,1168.23,0,0,40.206
0,DebtCon,Office,19300,72752,106084,11,0,0,193.71,1,13,30.686
0,HomeImp,Other,19400,39928,106271,6,0,0,129.18,0,14,31.922
0, , ,19400,45036,78900,8.9222681359045,.254569687738005,.449442379182156,179.766275654635,1.18605504587156,21.2960962007668,40.024
0,DebtCon,Other,19400,63508,12414,5,.254569687738005,.449442379182156,64.41,1,16,40.57
0,DebtCon,ProfEx,19400,167450,200902,9,0,0,264.7,1,37,25.631
0,DebtCon,Office,19400,51360,76100,1,0,0,222.83,0,11,36.263
0,HomeImp,Other,19400,39334,103578,6,0,0,127.53,0,15,31.368
0,DebtCon,Other,19400,53000,82800,18,0,0,206.97,1,22,33.7799181760068
0,DebtCon,Office,19400,109812,172705,5,0,0,204.11,3,23,43.338
0,DebtCon,Office,19400,110745,173474,6,0,0,217.41,4,23,42.22
1,HomeImp,Other,19400,86219,126904,0,0,0,179.766275654635,0,0,34.481
1,HomeImp,ProfEx,19400,178000,219300,12,0,0,214.37,0,26,33.7799181760068
0,DebtCon,Mgr,19400,52677,80424,9,2,0,65.85,2,28,34.951
0,DebtCon,Other,19400,71515,100771,8.9222681359045,1,1,223.17,2,13,40.705
0,DebtCon,ProfEx,19500,94543,127718,11,.254569687738005,.449442379182156,132.41,1.18605504587156,24,30.857
1,DebtCon,Office,19500,100077,122352,3,0,0,58.86,0,9,38.122
0, , ,19500,51333,77732,8.9222681359045,.254569687738005,.449442379182156,179.766275654635,1.18605504587156,21.2960962007668,37.398
0,HomeImp,ProfEx,19500,92663,152627,3,0,0,106.71,0,16,35.368
0,HomeImp,Mgr,19500,98718,122659,0,0,1,324.26,0,20,42.546
0,DebtCon,Mgr,19500,88909,140092,13,0,0,163.56,1,25,33.005
0,DebtCon,Other,19500,9475,30000,0,1,0,33.47,2,4,33.7799181760068
0,DebtCon,Office,19500,105000,138375,12,0,2,219.13,0,25,33.7799181760068
1, ,ProfEx,19500,50000,89100,7,2,1,86.23,4,25,33.7799181760068
1,DebtCon,Mgr,19500,47000,70000,15,0,0,220.17,5,21,33.7799181760068
0,HomeImp,Mgr,19500,8861,170687,23,0,0,76.79,2,20,31.584
0,DebtCon,Office,19500,58474,89240,6,.254569687738005,.449442379182156,172.87,1.18605504587156,15,38.824
0,DebtCon,Other,19500,52080,89913,12,0,0,110.76,0,9,4.337
0,DebtCon,Other,19500,58638,13930,4,.254569687738005,.449442379182156,69.01,0,16,42.5
0,DebtCon,ProfEx,19500,48835,72566,9,0,0,191.28,1,42,39.612
0,DebtCon,Office,19500,10506,70945,8.9222681359045,0,0,247.79,0,22,39.756
0,HomeImp,Mgr,19500,100446,121516,0,0,0,306.11,1,20,43.022
0,DebtCon,Mgr,19600,64000,90000,9,0,0,195.8,2,19,33.7799181760068
1,DebtCon,Other,19600,117646,149975,4,0,0,114.21,1,12,31.223
1,DebtCon,Self,19600,94419,123705,19,.254569687738005,2,92.74,0,22,84.379
0,DebtCon,Other,19600,55169,86203,18,0,0,223.6,1,22,33.755
1,DebtCon,ProfEx,19600,109500,136000,12,2,0,183.97,3,32,33.7799181760068
0,DebtCon,Other,19600,33284,61824,14,0,0,119.47,1,17,37.785
0,DebtCon,Other,19600,53662,80055,6,.254569687738005,.449442379182156,99.09,0,8,37.518
0,DebtCon,Other,19600,49984,84519,12,0,0,92.81,0,10,7.614
0,DebtCon,Mgr,19600,85984,112721,18,0,0,239.14,4,31,36.031
0,DebtCon,Office,19600,128876,162994,2,.254569687738005,1,382.31,1.18605504587156,52,36.068
0,DebtCon,Other,19700,33529,61209,17,0,0,112.16,0,18,40.725
0,DebtCon,ProfEx,19700,49793,113200,16,0,0,251.1,0,19,25.034
1,DebtCon,Mgr,19700,62351,84624,0,1,0,88.13,1,22,54.241
0,DebtCon,ProfEx,19700,93040,113362,6,0,0,135.81,3,21,19.704
0,DebtCon,ProfEx,19700,32989,75950,9,0,0,283.1,0,19,33.7799181760068
0,DebtCon,Other,19700,23921,134867,9,0,0,374.13,0,10,38.866
0,DebtCon,Office,19700,60999,89841,0,0,0,82.1,0,22,36.28
0,DebtCon,Other,19700,5700,24457,8.9222681359045,0,0,60.16,1,19,41.364
0,DebtCon,Office,19700,105135,147353,11,0,2,225.7,0,24,43.01
0,DebtCon,Mgr,19700,70709,97394,0,0,0,94.86,0,17,25.557
1,DebtCon,Other,19700,139534,172125,0,0,0,101.94,6,17,32.761
0,DebtCon,Other,19700,19349,133226,9,0,0,342.32,1,9,40.148
0,DebtCon,Mgr,19800,73557,95770,0,0,0,70.03,0,17,25.597
0,DebtCon,Other,19800,56745,83146,11,0,0,85.25,0,10,7.862
0,HomeImp,Office,19800,51454,68073,1,0,0,130.97,0,17,32.305
0, , ,19800,47488,77916,8.9222681359045,.254569687738005,.449442379182156,179.766275654635,1.18605504587156,21.2960962007668,37.308
0,HomeImp,Mgr,19800,99137,121781,4,0,1,302.13,1,20,39.511
0,DebtCon,Other,19800,13830,85587,20,0,0,229.52,3,40,35.311
0,DebtCon,Other,19800,63701,14609,4,.254569687738005,.449442379182156,62.36,1,17,41.874
0,DebtCon,Mgr,19800,65021,95188,1,0,0,73.08,0,16,27.443
0,HomeImp,ProfEx,19800,69174,95154,6,0,0,59.46,0,16,31.255
0,HomeImp,ProfEx,19900,90966,154351,4,0,0,103.98,0,17,35.406
0,DebtCon,Office,19900,128219,162012,1,.254569687738005,0,374.02,1.18605504587156,52,37.888
0,DebtCon,Office,19900,168732,224270,12,0,0,217.64,0,32,41.549
0,DebtCon,Office,19900,64620,91504,6,.254569687738005,.449442379182156,178.57,1.18605504587156,16,37.726
0, , ,19900,45748,82516,8.9222681359045,.254569687738005,.449442379182156,179.766275654635,1.18605504587156,21.2960962007668,39.314
0,DebtCon,Office,19900,96435,130019,27,0,0,274.28,3,16,32.469
0,HomeImp,ProfEx,19900,132878,199172,14,0,0,197.92,0,22,35.331
0,DebtCon,ProfEx,19900,25589,90051,8,0,0,138.99,0,20,30.271
1,DebtCon,Office,19900,93619,130000,9,2,5,210.97,2,18,33.7799181760068
0,DebtCon,Office,19900,170947,222227,13,0,0,220.02,1,31,42.236
0,DebtCon,Office,19900,68830,107598,10,0,0,202.93,2,13,30.958
0,DebtCon,Other,19900,4641,23636,8.9222681359045,0,0,63.54,1,19,40.442
0,DebtCon,Office,19900,16232,70592,8.9222681359045,0,0,242.37,0,22,39.446
0,HomeImp,ProfEx,19900,74193,94078,7,0,0,81.41,0,15,32.034
0,HomeImp,Mgr,19900,78142,102085,12,0,0,160.37,0,27,34.1
0,DebtCon,Other,20000,59936,12737,5,.254569687738005,.449442379182156,63.4,0,17,40.447
0,DebtCon,ProfEx,20000,38955,80680,8,0,0,295.3,0,18,40.391
0,DebtCon,Other,20000,9647,31920,0,1,0,24.69,1,3,28.94
0,DebtCon,Other,20000,43087,61438,14,0,0,276.56,0,20,29.295
0,HomeImp, ,20000,99000,140000,8.9222681359045,.254569687738005,.449442379182156,179.766275654635,1.18605504587156,21.2960962007668,33.7799181760068
1,DebtCon,ProfEx,20000,72000,103000,.5,0,0,174.3,3,23,33.7799181760068
0,DebtCon,Office,20000,170706,224233,11,0,0,207.03,0,32,41.102
0,DebtCon,ProfEx,20000,46775,70236,9,0,0,179.08,1,41,40.431
1,DebtCon,ProfEx,20000,68958,99875,11,1,1,117.67,0,23,33.7799181760068
1,HomeImp,Other,20000,73760.817199559,115750,8.9222681359045,0,2,132.53,0,10,33.7799181760068
1,DebtCon,Other,20000,71254,109200,10,.254569687738005,.449442379182156,179.766275654635,1.18605504587156,21.2960962007668,33.7799181760068
1,HomeImp,Mgr,20000,27900,101776.04874145,21,.254569687738005,.449442379182156,179.766275654635,1.18605504587156,21.2960962007668,33.7799181760068
1,HomeImp,Self,20000,145500,194000,4.5,0,0,67.9,5,5,33.7799181760068
1,DebtCon,ProfEx,20000,125000,165000,2,0,0,314.5,0,30,33.7799181760068
1,DebtCon,Mgr,20000,73400,94000,9,0,0,270,2,14,33.7799181760068
0,HomeImp,ProfEx,20000,99300,139150,10,0,0,162.37,1,23,33.7799181760068
0, ,Other,20000,69742.61,180000,11,0,0,366.3,1,17,33.7799181760068
0,DebtCon,Office,20000,59964,100000,8,.254569687738005,1,106.83,2,18,33.7799181760068
0,HomeImp,Other,20000,73760.817199559,90000,8,0,0,181.7,1,16,33.7799181760068
0,HomeImp,Self,20000,30000,46500,5,1,.449442379182156,127.6,1.18605504587156,11,33.7799181760068
0,DebtCon,Other,20000,79741,117600,10,0,0,291.17,2,17,33.7799181760068
0,DebtCon,ProfEx,20000,55746,105230,16,0,3,282.07,1,36,33.7799181760068
0,DebtCon,ProfEx,20000,85704,94200,2,1,0,123.9,0,20,33.7799181760068
0,DebtCon,Sales,20000,73760.817199559,73800,4,0,0,404.77,0,24,33.7799181760068
0,DebtCon,ProfEx,20000,125000,162975,7,0,0,178.53,0,38,33.7799181760068
0,DebtCon,Other,20000,13316,50150,26,0,2,214.03,0,25,33.7799181760068
0,DebtCon,Other,20000,32000,56373,1,0,0,113.57,1,17,33.7799181760068
0, ,Mgr,20000,126324,171450,26,.254569687738005,5,329.57,1,28,33.7799181760068
0,HomeImp,Office,20000,73760.817199559,64928.84,8,0,0,122.67,2,5,33.7799181760068
0,HomeImp,Other,20000,66820,100000,5,0,0,217.27,1,13,33.7799181760068
0,HomeImp,ProfEx,20000,56135,93234,18,0,0,630.03,1,24,33.7799181760068
0,DebtCon,Mgr,20000,81800,106600,24,.254569687738005,1,313.77,1,43,33.7799181760068
0,HomeImp,Office,20000,61843,95595,14,0,0,135.97,0,14,33.7799181760068
0,DebtCon,Office,20000,49034,98250,2,0,4,167.37,0,47,33.7799181760068
0,DebtCon,Other,20000,74368,105000,8.9222681359045,0,0,180.6,2,25,33.7799181760068
0, ,ProfEx,20000,145000,117500,5,0,0,96.4,3,34,33.7799181760068
0,DebtCon,Office,20000,56683,90600,2,0,0,155.2,1,22,33.7799181760068
0,HomeImp,Mgr,20000,135631.66,177000,8,0,0,321.63,0,17,33.7799181760068
0,HomeImp,Other,20000,73760.817199559,128042,0,0,0,314.53,3,21,33.7799181760068
0,DebtCon,Other,20000,29400,52000,8.9222681359045,0,0,219.13,0,13,33.7799181760068
0,DebtCon,ProfEx,20000,132436,180000,22,0,0,221.17,1,24,33.7799181760068
0,DebtCon,Other,20000,83205,132000,11,0,0,97.4,3,15,33.7799181760068
0,HomeImp,Mgr,20000,127826,277500,3,0,0,193.8,0,15,33.7799181760068
0,DebtCon,Office,20000,39000,62000,6,0,0,170.43,2,27,33.7799181760068
1,DebtCon,ProfEx,20000,161000,204000,5,3,7,205.93,5,25,33.7799181760068
1,DebtCon,Mgr,20000,117820,154000,3,0,0,71,0,29,33.7799181760068
1,DebtCon,Other,20000,60336,132430,25,1,0,258.67,1,21,33.7799181760068
1,DebtCon,Self,20000,151982,101776.04874145,8.9222681359045,2,5,146.5,1,43,33.7799181760068
